id,user_id,user_group,user_block,individual_id,predicted_decision,enter_time,leave_time
181,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,7315,42,1551820753540,1551820759615
182,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,9242,22,1551820761280,1551820774268
183,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,5614,55,1551820775782,1551820785118
184,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,1490,25,1551820786728,1551820793094
185,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,1159,19,1551820794540,1551820800819
186,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,6996,19,1551820802198,1551820813102
187,5ec4d95b91ff47280948777fcbfadfe8,feedback_vignette,1,8292,52,1551820814495,1551820822160
188,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,42,55,1551820370963,1551820406490
189,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,227,19,1551820406489,1551820461250
190,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,10334,22,1551820461249,1551820478400
191,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,10851,69,1551820478399,1551820488815
192,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,3508,19,1551820488814,1551820496589
193,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,8560,58,1551820496589,1551820505036
194,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,7526,5,1551820505035,1551820633525
195,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,5042,98,1551820633524,1551820643641
196,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,1576,98,1551820643640,1551820648726
197,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,9634,95,1551820648725,1551820656613
198,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,4834,75,1551820656613,1551820664950
199,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,8045,52,1551820664949,1551820672233
200,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,9170,55,1551820672233,1551820681033
201,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,4426,28,1551820681032,1551820686018
202,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,763,62,1551820686017,1551820691003
203,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,4397,52,1551820691002,1551820695288
204,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,4444,38,1551820695287,1551820699057
205,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,7166,22,1551820699056,1551820706286
206,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,61,92,1551820706286,1551820714644
207,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,1611,75,1551820714644,1551820718810
208,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,10673,98,1551820718810,1551820723302
209,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,332,62,1551820723301,1551820731212
210,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,8728,38,1551820731211,1551820736431
211,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,5993,45,1551820736430,1551820740990
212,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,1153,52,1551820740990,1551820747272
213,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,5449,52,1551820747271,1551820751439
214,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,1128,22,1551820751438,1551820756643
215,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,2723,75,1551820756642,1551820761925
216,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,6744,81,1551820761925,1551820766475
217,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,1532,12,1551820766474,1551820774541
218,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,dummy1,2,1551820774540,1551820797751
219,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,6546,52,1551820797750,1551820806448
220,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,9617,78,1551820806447,1551820812095
221,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,5354,19,1551820812094,1551820818301
222,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,6000,5,1551820818300,1551820824737
223,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,640,52,1551820824737,1551820830931
224,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,2589,88,1551820830929,1551820834482
225,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,3674,15,1551820834481,1551820861944
226,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,10699,98,1551820861942,1551820866671
227,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,3656,5,1551820866671,1551820875794
228,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,dummy2,98,1551820875794,1551820884564
229,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,2719,78,1551820884563,1551820904356
230,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,6229,98,1551820904355,1551820908871
231,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,1522,62,1551820908869,1551820913174
232,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,6249,52,1551820913174,1551820919274
233,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,3236,92,1551820919273,1551820924339
234,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,2320,42,1551820924338,1551820930667
235,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,2504,28,1551820930666,1551820937799
236,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,5134,95,1551820937798,1551820945564
237,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,1146,75,1551820945563,1551820950984
238,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,3309,85,1551820950984,1551820956272
239,4c6e2df9c69e761b76ad116ac804e8cd,vignette,1,6939,22,1551820956271,1551820969010
240,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,10824,38,1551820828244,1551820842981
241,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,7903,42,1551820844437,1551820847323
242,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,8613,22,1551820857790,1551820873046
243,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,9040,55,1551820878416,1551820922548
244,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,8938,38,1551820925277,1551820928597
245,35ffc762136f3b116197d0afec8df508,feedback_vignette,1,366,19,1551820930038,1551820933802
